id,gender,age,height,pro_vac
5204985b,1,37,185.2077709253137,1.0
3b64eef7,1,61,202.0269320369276,1.0
2f64abcc,0,53,180.55087674873894,1.0
9f9a98df,1,51,186.54452782361304,1.0
c649d755,1,52,172.53995865002508,0.0
d3e90ddf,1,40,189.42284335324976,1.0
912c111e,1,58,181.77393096863108,1.0
23f24fd8,0,33,170.61769029717462,0.0
f3168aa0,0,59,145.00986233522127,1.0
cc65295b,1,48,165.775952436735,0.0
e6a17fbb,1,43,191.00471670972885,1.0
9262f66d,1,56,186.89948194708236,1.0
576f81a6,0,42,182.51862767675786,0.0
d3979625,1,54,189.70310800747347,1.0
aafab8a2,1,46,179.9750197150783,0.0
64642f8c,1,51,171.24679087703737,1.0
0f36a86a,0,44,151.05615074869849,1.0
a97a619d,1,56,184.483282336593,1.0
8c36106b,0,42,152.52410742820481,1.0
8ba2474f,1,58,199.9957753790315,1.0
67899587,0,59,175.47383196011768,0.0
1ee6eb4c,1,50,165.03673987912416,1.0
d6c326bf,0,58,168.7463548709754,0.0
a37d57f4,0,64,151.39904100246912,0.0
d8417e58,1,57,181.3550110331344,1.0
b13e7082,1,44,191.22542776287537,1.0
50b672db,1,48,190.12348579083192,1.0
8e4c8c12,1,46,184.6102232206537,0.0
4a091d7b,0,43,154.01376873422112,1.0
27687a5e,1,52,180.99134427083973,1.0
578c337a,1,50,170.02034775143537,1.0
e016d218,1,52,194.62450810172996,0.0
d7c139bf,1,52,186.49075924342569,0.0
0088b7a5,1,46,179.49729592605405,1.0
04963233,1,50,205.26109299807882,1.0
1d044b2f,0,56,155.0750156588169,1.0
04c00e29,1,40,172.3555788492627,0.0
c66aa513,1,49,179.91261149554262,1.0
06e6b3ea,1,49,197.89021558281337,1.0
97dd29dc,1,40,195.73712851332542,1.0
82b0798f,1,52,176.77510170788116,1.0
69e12448,1,40,185.36349450210477,0.0
da5d33e9,1,46,201.383810158088,1.0
333bdae6,0,48,164.05493229774,0.0
003209c8,0,56,172.99705632043498,0.0
d496da21,1,38,181.00888521513957,1.0
e69154b5,0,54,161.41149511871197,1.0
b34197f5,1,39,188.90197654026966,1.0
8c30a23e,0,49,156.93483209890672,1.0
93dfdced,0,47,157.00183191156066,1.0
3b0f4cca,1,60,196.14046981582413,0.0
91d3359f,1,53,196.07358993740098,1.0
1d128f48,1,38,196.98981500639238,1.0
cc6f2af0,0,41,163.66658870616868,1.0
8ff1db43,1,55,186.08121379219705,0.0
fc6d304a,1,62,181.96212743484196,1.0
d553620f,1,47,186.2697481858972,1.0
2a187394,1,58,180.03187501774653,1.0
8661031c,1,39,194.85881047958873,0.0
a63b7128,1,45,196.13915770135338,0.0
9779e91b,1,48,189.89950134417865,0.0
589a3e68,0,44,152.1327364370094,1.0
cc1fb424,0,57,169.74132879519323,0.0
cdab1ea7,0,47,154.01304340839013,1.0
9d481dc9,1,48,181.4592286318711,1.0
5277f3fd,0,59,177.06556424505666,1.0
1aaa824e,1,56,183.05977743627363,1.0
742f75ba,0,43,162.34997255783318,1.0
7c443bcd,1,62,183.79343596420878,1.0
da34a9f6,0,55,164.96020224992859,1.0
d180d8b3,1,49,190.49511562688053,1.0
c87aafde,0,44,163.31805482381372,1.0
e4b2cae8,1,34,178.39614369056767,1.0
c59e3fa3,0,50,171.59888741421423,1.0
cbcc0d87,1,62,182.85707406511742,1.0
1e75b744,0,42,160.08942007198544,0.0
4d0d96c2,0,50,160.6222569328981,1.0
aa11db66,1,52,184.0504977218191,1.0
58ee99c9,1,47,186.85840197853312,1.0
7e69e76f,1,47,181.323828487458,1.0
bbc45a90,1,49,174.15112114216052,0.0
95c78d44,1,34,191.2711338645823,1.0
7a8136df,0,55,149.55948864250146,1.0
4ead1f73,0,53,159.99659519256826,1.0
77a3c94c,1,49,175.52894287144107,1.0
d5150b14,0,50,163.58675858319802,1.0
16c92362,0,53,169.62988941617107,1.0
e1ede631,1,50,177.97019633639033,1.0
29124e6b,1,41,179.81111099666506,1.0
58bf6301,1,47,175.80189301638686,1.0
f00ce89c,1,55,188.60118562143495,0.0
6c41efb5,1,41,208.22868139280098,1.0
5b7c88ac,0,54,156.96118176289912,1.0
f95842af,0,42,169.42718959965651,0.0
7746abe9,0,45,154.20050489758924,1.0
b7e30577,1,44,191.21299300104732,1.0
ea6892d6,1,37,194.49445532429195,1.0
dfa4d10b,0,59,175.8482575523289,1.0
5ea99021,0,43,157.2357563607717,1.0
af6c91c8,1,61,192.62354458959817,0.0
45e42c58,1,45,174.51600415160522,1.0
65413daf,1,50,191.8557000542458,1.0
d3de7f11,1,62,173.70012489273492,0.0
94c49bbb,0,47,168.15621698905022,1.0
e757335f,0,61,173.9103207964233,1.0
681e3f8b,0,55,165.75192333056955,1.0
bd2b4713,1,50,178.88348439623707,1.0
26838510,0,42,168.2439675009699,0.0
8321adf6,0,64,167.07414995452885,1.0
041be389,0,62,168.00473333900823,1.0
3096247a,0,51,155.81433666724746,1.0
49671c3c,1,51,180.58355497273917,1.0
93ad8f75,0,50,173.66442570873159,1.0
7a5b6680,0,48,169.55159929776775,1.0
2e1a52ac,1,59,174.9988876547045,1.0
ca2a8889,0,49,166.60825219012975,1.0
84623af5,0,49,181.88878493379931,1.0
cb31850b,1,49,176.1529536966795,1.0
a5fc4c2d,0,42,166.4386912610305,1.0
16f4cd33,0,46,167.4988794561402,1.0
dd1d229e,1,50,195.6611224332588,1.0
40c2f4d6,1,49,186.8988365556516,1.0
1e146f97,0,54,163.9021576647171,1.0
7b9abef1,1,54,184.9000404482373,1.0
6d372516,1,50,200.83345883533042,0.0
eb9df9b9,1,52,183.67793565806096,1.0
62791cd4,1,41,177.18206358086172,1.0
28f361ec,0,49,166.00102080806926,0.0
63e202e3,0,45,176.08927743184893,1.0
bd261261,1,63,181.02599088284325,1.0
9d356927,1,41,187.18711407410404,1.0
51e868fe,0,51,155.84634693245604,0.0
a9928cfb,1,42,209.58568839507197,1.0
f5b1d6d8,1,60,176.42008049594543,1.0
687e8341,1,53,187.11104608631427,0.0
4d96c847,1,39,211.41658015265438,1.0
3e32432d,0,54,166.49924104631677,0.0
45145134,1,48,182.70931622842346,1.0
bc817ffb,0,38,167.9314058953064,0.0
9681f4ba,1,59,201.24039944714605,1.0
8e07464d,1,51,194.92685343638456,0.0
471e7066,1,50,191.8766894195947,1.0
fac08a93,0,56,166.6812990550936,1.0
a0bf4cf4,1,48,189.59786591900016,1.0
5d7aabce,1,54,189.36499230089868,1.0
67e5431f,0,49,171.28202949858826,0.0
72c0e92a,1,45,191.51077597157993,1.0
51f759a0,1,55,192.2496188091297,1.0
6e138d5f,1,38,181.2500472971327,0.0
258301c5,1,48,188.42098062165405,1.0
ba61e7fa,1,54,186.54124436878834,1.0
f8f29a42,0,49,167.19132022617208,1.0
e1874515,1,67,152.56357217891534,1.0
da73fa2d,0,47,160.32360358159343,0.0
41a9c636,1,47,170.7611523309466,1.0
d2bbc90c,1,42,178.87970606750625,1.0
e936c174,0,50,165.57174689260717,1.0
d1cab70f,0,36,183.8159834537271,1.0
57d2611f,0,38,163.52785976383686,1.0
470b9676,1,65,206.02869482803584,1.0
a544f1c5,0,51,172.500634001694,1.0
027ba076,0,56,167.70456527448087,1.0
95c6d216,1,53,163.87629605753727,0.0
fb9907a7,0,49,144.556673659903,1.0
35ec3914,1,44,182.79534686470652,1.0
aa4ba6ee,1,68,183.3372414741078,1.0
2ac472e6,1,57,192.14667722179183,1.0
e555dcde,1,41,183.12632456114687,1.0
7816f91e,1,57,178.47617800446858,1.0
2035e512,1,42,182.84611492873842,1.0
4d05cc03,1,54,196.20699400196014,0.0
4d56d4ac,1,57,178.56818446007043,1.0
8392d4e2,0,30,168.16098664699842,1.0
c28b2d9d,1,41,195.14200697583777,1.0
00231272,1,40,158.070980896678,0.0
769ccc74,1,56,185.9092545676843,1.0
40e4a06b,1,48,178.46166025972127,1.0
598eb761,1,51,197.54074192312757,1.0
e960cfc5,1,45,198.2878772370225,1.0
202c36f9,0,37,166.6988730757086,1.0
1bfa180f,1,44,185.83858123506207,1.0
78230607,1,52,197.6944543732121,0.0
a949fc5f,1,61,192.23530400267583,0.0
a38105c4,0,52,163.28682839730573,1.0
bb4d2c87,1,47,190.19714584457202,1.0
72031378,1,40,176.37825871757454,1.0
3e8225f4,1,54,186.04816792174435,0.0
dc5dcedb,1,63,178.45008086673386,1.0
f6478294,0,48,143.88291266034008,1.0
db6bce26,0,43,157.0347927178226,1.0
666919e1,0,64,144.47438791825806,1.0
2f958bf8,1,53,172.4611943841289,1.0
691db71a,1,51,167.19139376691396,1.0
099aadea,1,50,190.5752834375839,1.0
1a120524,1,57,183.25178201335575,1.0
b29cee35,1,39,191.12082416750496,1.0
a98005e8,1,35,191.40408144202254,0.0
b21a6073,1,46,186.35931980463513,0.0
f45bc2b8,1,39,183.87695861095105,0.0
5e7f4ed5,1,65,178.34210473328667,1.0
4c04cec6,1,56,180.87697817248124,1.0
29a978d6,1,46,185.50711648763618,1.0
848d17b7,1,39,203.91261181538096,0.0
cde4c7b6,0,53,165.56495006498292,1.0
8e33f66e,1,51,167.56440725999002,0.0
84980c54,1,59,179.03607522609755,1.0
7a2ce7b0,0,43,145.19967009865832,0.0
85de379d,1,44,195.55833031310394,0.0
3d1860d1,0,63,170.3024926916262,1.0
7a2cea72,1,46,180.03977917810099,1.0
3beeb189,0,62,173.66629274898685,1.0
dace413d,0,57,157.58002654637133,1.0
dede2074,1,53,194.37179942616075,1.0
54dc3953,1,67,181.0174502720067,0.0
d0039535,1,55,158.10522037646132,1.0
a415510b,1,51,213.44483705111944,1.0
ed5016e8,1,60,195.59600351468504,1.0
58cb1629,0,54,158.08525227703024,1.0
0718a4de,1,69,199.71989416155355,1.0
0e1991e7,1,42,197.14844751779893,1.0
4b48e1e4,1,35,190.93040788382197,0.0
e543c789,0,52,168.16122444088293,1.0
e3d64691,1,56,184.8148640701228,1.0
ede38256,1,51,190.95946797136122,1.0
63f8fc55,1,60,192.84066505661139,0.0
e158443f,0,41,164.85559379910532,1.0
1bc2c890,1,40,198.50040293722014,1.0
6139dc6c,0,60,174.38436245102557,0.0
400000cb,0,54,159.0359986733619,1.0
a53e4893,1,46,185.45689289314893,1.0
e650cc3c,1,42,172.80247693858013,1.0
414821cd,1,61,192.01452515295549,1.0
1bb8d5b7,1,37,187.84836519992555,1.0
a2376971,1,55,179.6332255153429,1.0
6fe00f20,0,45,160.99813227076044,1.0
05d32406,1,44,185.237566541318,1.0
258ba6b0,1,57,174.26097578316862,1.0
f58a7d3b,1,42,174.01418403592905,1.0
65d13543,1,56,175.18660909268542,1.0
7abacdc8,1,48,193.2468344690109,1.0
4158714b,1,57,188.6750698922914,1.0
7922335c,1,53,175.5349014716004,0.0
62cd45c3,1,38,176.95580861450102,0.0
a882f95d,1,51,191.65455659520268,0.0
25bdb27e,1,54,162.35093793611907,0.0
e91da1ee,1,57,187.34871545689737,1.0
386a35b8,1,43,181.79497318852208,1.0
00bd1988,1,44,168.2030837439603,0.0
849e26a1,0,53,174.47638763583302,1.0
dbcdc702,0,51,170.07068965143867,1.0
f7e3a66a,1,52,183.4284005066568,1.0
45e11edc,0,57,134.1554927997261,1.0
bd54681e,1,43,163.47392515914936,1.0
86159b30,0,52,168.10864915216789,1.0
4ed29b1b,1,52,173.79629225679923,1.0
8aa3b714,0,37,173.13433110065603,1.0
9533ff2d,1,43,180.6193536768626,1.0
465c3d2f,1,55,187.67998818656275,1.0
253fd13a,0,47,168.11144141687905,1.0
25b62809,0,64,168.39260759020053,1.0
49c6e1d7,1,48,186.811046867145,1.0
ce4b4630,1,55,160.31791759779463,1.0
0cf1f1d5,1,54,180.17170689285717,0.0
a80ad66a,0,62,153.77925292345688,1.0
eb0710cb,1,46,185.35958212920846,1.0
0cdb837f,1,57,173.68166369955293,1.0
9c3baa2b,1,57,177.57593288806996,1.0
75551d88,1,51,192.6995922952938,1.0
721b0cbf,0,38,174.26882521630404,1.0
754c6aeb,1,45,183.33938876322892,1.0
86b41e54,1,58,179.34951825023907,0.0
ee99bcc3,1,49,182.55152043347337,0.0
dca7c3a4,1,41,172.00891704603873,1.0
58362cdc,0,60,154.9033736378055,0.0
bb278102,1,53,177.48300372172386,1.0
70bc5466,1,53,182.70863816089673,1.0
c40d9cc1,0,62,170.68316862141893,0.0
a8ab9f39,1,41,194.49757553428492,1.0
d18fe3f9,1,56,187.13788244395093,1.0
687ea1cf,1,51,179.40405627666416,1.0
1215e1f4,1,51,176.26927260092668,1.0
02849d82,1,53,179.84072591399354,0.0
4b4b67dd,1,53,189.31974281118443,1.0
d6c57f17,1,63,189.7459866715624,1.0
ff6a0cbd,1,57,172.36591902161427,1.0
e3b1e951,0,40,170.34486708802575,1.0
4002e0a5,1,35,197.34803348480406,1.0
e22ecdd0,0,54,166.02766180023076,1.0
15a835aa,1,43,185.90001531900054,1.0
757cdfb9,1,43,192.35843098885337,1.0
7b9f5ceb,1,51,196.12984478066323,1.0
4a5cc48d,1,55,167.46821345913918,1.0
78f34d13,0,39,168.80424042804012,1.0
b09f8684,1,51,185.6595520591394,1.0
0bb78905,1,68,177.88720257348592,1.0
9257e8c0,1,43,159.0568336155398,1.0
8b21bb13,1,48,181.04154144054093,1.0
44d2c435,1,61,188.365335009567,1.0
f6ad7329,0,41,169.91046393689396,1.0
68b9b55d,1,43,171.05772726809818,0.0
a3339359,1,53,188.2874045103156,1.0
1157bd0d,1,61,175.01377188884467,1.0
62511b0d,0,37,176.7741683069022,1.0
672ff667,0,46,176.4751242690014,0.0
8c7a66f1,1,44,185.7973198176623,1.0
9ce5253b,0,48,183.45124663405514,1.0
eaa32f5b,1,53,186.02193854174797,1.0
548b0f37,0,56,155.20333419115332,1.0
31743e21,0,50,154.09376113401544,1.0
3093c295,1,56,176.67803259961605,1.0
0d977d70,0,51,165.71550697593239,1.0
4b74b7a7,0,50,168.53298317615187,1.0
7848c79a,1,49,192.21097019563277,1.0
c341823d,1,34,173.8082009195101,0.0
e1f63a53,1,46,164.2992926759755,1.0
4a94b37f,1,52,189.74067702287957,1.0
2eb9e616,1,56,197.5407121686443,1.0
6a275f25,1,44,185.90168474255816,1.0
f7e03a0a,1,51,183.14935244175706,0.0
0e1e1e95,1,52,177.22010371599364,1.0
1f79a0f5,0,58,170.36494756318407,1.0
6e334e4c,1,35,199.41545588367768,1.0
bc31dde6,0,38,169.56974641701464,1.0
e352f9cc,0,52,168.54076410134618,1.0
bf639d82,1,37,186.8536553722713,1.0
605bc4b4,1,45,181.52988750591004,1.0
90d132b7,0,54,165.90537876600914,0.0
9c05dac5,1,54,172.2218366111369,0.0
01b22ac7,1,59,180.8320761107434,1.0
e9eda4b3,1,51,210.571283967429,0.0
77aae13d,0,51,163.77119874285398,1.0
0ffd816b,0,51,171.41689363341322,1.0
3460a17e,1,43,185.62933041142017,1.0
2bbe3de1,1,42,184.92987048148376,1.0
d3458c62,1,49,184.91774205605154,1.0
22377584,1,53,174.45912109385333,0.0
68975b33,1,59,179.5386699650817,0.0
18e29505,1,38,174.38671194636086,0.0
00675bc5,1,53,180.11101547085457,1.0
d73055ad,1,62,169.25621170404912,0.0
eae9c529,1,48,188.16734342782175,1.0
7a1b23a4,0,49,154.83162401084303,1.0
57031b5f,0,53,155.0486386013312,1.0
78bc4f8d,1,56,172.16691476728806,0.0
59cafe99,0,53,177.11932848170184,1.0
b920f723,1,57,187.48218076114492,1.0
b19884d7,1,48,197.0587631879364,1.0
077c3f4a,1,39,169.5072616914666,0.0
6d52ec16,0,45,162.49630854733724,0.0
1f55fac1,1,51,186.6718854180695,1.0
5b979800,0,47,174.58811334297437,1.0
0610854d,0,45,177.7382369965694,1.0
17ad044b,0,53,178.96347036559078,1.0
0da6061f,0,42,175.11149097281074,1.0
539b6d42,1,46,171.68770722570864,1.0
e90938a2,1,53,181.651059678545,1.0
c92e784e,1,47,182.87468323585514,1.0
3305996e,1,47,181.83569106315352,1.0
78c4e12f,0,50,162.4753514162733,1.0
cdf6a64d,1,44,188.35746442601672,0.0
a02f0ebb,1,66,204.3246428770385,1.0
d2df612d,1,48,179.37166190727845,1.0
7c2d1f55,1,65,157.38238112499778,1.0
49960bf9,1,46,191.20664789920886,1.0
589646a9,1,49,190.19851806173654,1.0
78bcba42,1,66,181.44177940674,1.0
96a557ee,1,37,187.78810401038822,1.0
3000bbbf,1,54,194.06745889075103,1.0
e7eb4032,1,67,191.34468808745223,1.0
2dcd2dfa,1,50,187.30781504017278,1.0
19765828,1,51,185.93967725993426,1.0
d9cd8fc4,1,50,186.81894743222202,0.0
ba67ed89,1,46,186.42845902817987,1.0
d8b285fd,1,50,191.00260050553825,1.0
fdd7549c,0,48,167.73897432474607,1.0
45461ca7,1,54,184.37328244517184,1.0
1d483c7e,1,64,177.0166308520371,1.0
2ac45be6,1,52,178.61614683617722,1.0
f74edaa7,1,52,184.9665878467601,1.0
04930bde,1,49,190.2619222045957,1.0
7b6dcc6c,1,54,196.2681468276859,1.0
4c998502,1,56,172.8612871845424,1.0
bebaac51,1,48,167.10384180413416,1.0
383a9ac3,1,51,194.46941324405952,1.0
55798d39,1,42,179.8322564973949,1.0
dcd0090a,0,39,153.4028665676796,1.0
c69b9b36,1,47,185.76991512152475,0.0
ec39782b,0,36,159.57698521788998,1.0
1ca049c8,0,51,149.32230892535796,1.0
5ba67bf6,0,51,160.29243084274074,1.0
354ac62b,1,43,177.7465186672969,1.0
49c6db1d,0,55,154.83947290288143,1.0
27733f8f,1,53,190.84879108623258,0.0
c5c49bb0,1,43,180.1139925331129,1.0
42949f57,1,44,159.22798861960533,1.0
c8be10a9,0,37,176.40511974086152,1.0
d7369319,0,59,181.58491041792414,1.0
354d43de,1,45,196.21719618345728,1.0
d031c13f,1,57,179.01751776567988,0.0
b71ab950,1,54,162.0039132409703,1.0
58665b25,1,63,199.47059878775065,1.0
3be0e851,1,40,175.41890020332454,1.0
6a2f6dc0,1,42,171.94675042788242,1.0
24178424,1,49,176.52103754696435,1.0
40891a2b,1,65,176.14210288217487,0.0
8214262f,0,50,165.00620697592294,1.0
99c7c2fa,1,45,194.98132791537088,1.0
6ee6baf1,0,54,177.46761991438956,1.0
d9a41cd5,1,44,181.58692565611037,1.0
13af2d59,0,42,167.15275257440746,1.0
ec602136,0,41,166.2395238100367,1.0
a52029fa,1,48,174.0519715152217,1.0
cc699656,1,64,183.29946538279327,1.0
0326931a,0,51,159.37371671934864,0.0
f0aedb66,0,48,164.01678478634432,0.0
344ede1f,1,60,186.68576980947302,1.0
57c3870a,0,56,164.2346507545096,1.0
49df5f3d,1,41,177.24371948718428,1.0
e078c92e,1,55,188.82797007831613,1.0
990bde01,0,65,159.35969659732336,1.0
6b95625f,1,60,181.89454054316144,1.0
871de056,0,53,153.6907272470907,1.0
8233ce48,0,53,177.9366624659112,1.0
78691e52,0,55,188.91553767495284,0.0
a39acbb5,1,48,179.97445143669358,1.0
1cf7d057,1,43,176.625239074633,1.0
f024e94e,1,37,178.84006446523418,0.0
7ab9a6d5,1,50,169.18311526612618,1.0
9b22f0c5,1,63,183.9605489479443,1.0
d5dbc268,1,55,185.45935010401035,1.0
c8a57ad0,1,58,189.02382304449512,1.0
498d5a33,1,54,181.93091227671255,1.0
90f470ba,1,41,174.17451484072225,1.0
534efaff,1,35,176.57681859619584,0.0
ad28de88,0,53,162.69953008401745,1.0
42c1bed7,1,52,191.44234823675845,1.0
e4b05813,0,50,178.29744697931835,1.0
ece2f3ec,0,45,171.12300443711348,1.0
88afc0f7,1,47,171.50819170215016,0.0
dab6a61b,1,48,188.78626071026548,1.0
ffeecca6,1,51,195.8813731641865,1.0
1367692b,0,51,146.06928936161495,0.0
845b8ccf,1,50,182.5572591377767,1.0
05ac15e9,1,67,172.43114193090173,1.0
57574d7d,0,38,161.68480011719117,1.0
1d61540e,1,47,172.93869930652735,1.0
d4dea64d,1,47,187.72621566794913,1.0
fd588269,1,37,192.08240225995416,1.0
f3afbb79,1,43,192.93391294358634,1.0
50b6f633,1,58,179.76078736509285,0.0
ab9e3fe3,0,45,165.29659005158362,0.0
d69f54c4,1,50,186.52451678724177,1.0
a16bdf56,1,65,192.0651106391024,1.0
f2b05685,1,49,193.30311705728792,1.0
4ac1651c,1,47,188.09468700997027,1.0
d29a073c,1,43,193.09914602569063,0.0
f6b05e43,1,55,190.01457670309688,1.0
f9310963,1,58,195.565908314495,1.0
809550cb,1,61,173.10898901304765,0.0
a24bc755,1,40,184.62105172225282,1.0
9ad025d4,0,50,175.59924475029464,1.0
597e26b9,1,48,170.29976172819832,1.0
3dabb927,0,34,174.000504312066,0.0
0f3f15e1,0,37,171.0161391616752,1.0
45b642f6,0,46,178.2093312739968,1.0
6808b9a1,1,54,158.80917707812634,1.0
81681502,0,59,179.21252988052674,1.0
a6de74c4,0,40,163.80491879259347,1.0
e7740ef1,1,46,166.55039160687403,1.0
8651442c,1,44,188.9460542482255,0.0
241977a9,1,66,188.73370000833242,1.0
e88ee75a,1,47,183.8004306423552,0.0
cc76e2cf,0,52,155.08446010602438,1.0
8a8eb3f1,1,34,181.174765920384,1.0
193aad2e,1,50,178.04607646712287,1.0
2b77fd12,0,62,161.70345753798878,1.0
ad3eecf7,1,60,170.69354781617815,0.0
361f35d5,1,51,198.9559070729423,1.0
d5359708,1,41,163.25336793601363,1.0
3fda4754,1,57,200.35938190414862,0.0
3f2cd1c8,0,59,152.22631518417603,0.0
74cea959,1,32,193.22402861064813,1.0
7778d2d5,0,50,167.6358471876556,1.0
210b25b4,0,46,164.13336443034524,1.0
0fd9148c,0,46,173.39893231860975,1.0
0273d798,1,43,176.35615031436998,1.0
651b1e66,0,49,159.96384742773026,1.0
e3317565,1,41,184.35384421250822,0.0
c08ee7a7,1,44,186.6703604443942,1.0
71cde617,1,60,192.30041258718438,1.0
37c1e267,1,61,188.87737300619082,1.0
38045418,1,58,194.57352814697146,1.0
9d342ffc,1,51,173.21849519922054,1.0
66726de6,1,49,197.17412353671014,1.0
f2c608e2,0,54,169.98151230574888,1.0
c30bd290,0,35,172.43008176585724,1.0
1014714a,1,59,176.3420360517081,1.0
397d5c07,1,59,197.55131553967004,1.0
80ae58f7,1,56,204.4023302692705,1.0
04975b23,1,63,186.37800846990362,1.0
da65f3c5,0,49,163.9882203729428,0.0
5eb8e93b,1,60,180.51448511907128,1.0
5298c978,1,54,196.1785921736191,1.0
fff81874,0,60,161.4945371616075,0.0
46d96ea5,1,52,173.4233103519996,1.0
dc77c2e7,0,74,163.6325639643824,1.0
7db7a4f0,0,39,165.51129539273725,1.0
6424fc22,0,62,166.2750159909082,0.0
858b18a5,0,47,174.03009570912644,1.0
e5f1f3dd,1,58,188.66278835728463,0.0
f2435a8e,1,55,183.10593790299163,0.0
cd9a5562,1,45,188.00223414244013,0.0
45ff9897,1,39,164.06443449153187,1.0
57baca4d,1,47,195.30732100289254,1.0
6a8b5511,1,70,197.895582171015,0.0
ce5494ac,0,52,169.10433349008326,1.0
0f6562c3,1,43,182.993073765188,0.0
1cab3efd,1,58,175.86167816491684,1.0
1b9eaa44,1,50,183.93159577458076,1.0
3cce8f0d,1,69,174.80046533339492,0.0
06e58e31,1,48,181.09780856193422,1.0
f82ecec0,1,52,175.3460236321404,1.0
a1190101,0,45,170.11732600873262,0.0
f4b828be,1,42,191.15431767482795,1.0
655e5d45,1,58,191.21687088982083,1.0
06713b8a,1,57,197.03948681934784,1.0
5d0a3d69,0,49,161.5671810269707,1.0
a4d8dae6,1,67,164.06646410508228,1.0
404d0601,1,53,188.3255417800409,1.0
2dfafbaa,0,45,149.1058537227876,1.0
bf80e740,0,62,191.91798734674506,1.0
ff74c38a,0,42,161.51369844832072,1.0
3fc8763c,1,46,197.81578639127898,1.0
bf711c84,1,56,183.38005128083842,0.0
ede5954a,1,66,176.9510769563867,1.0
9180ca33,0,40,161.9104444523447,1.0
4fca771d,1,39,188.57885389417288,1.0
96c79186,1,36,179.8287200399858,1.0
5935e911,0,42,174.650402347134,0.0
53a952dc,1,46,184.96591883089192,1.0
f28d806c,1,56,188.59889186007888,1.0
23e3f07d,0,50,162.0266756501287,0.0
54547453,1,49,190.57451864209855,1.0
02c6241b,1,46,182.63147348171705,1.0
c455a38c,1,62,200.39301382645118,0.0
c0761ae7,1,52,177.36210052497034,0.0
be9cc618,1,49,186.43968577117343,1.0
0bf0ec7d,1,34,179.54062297213852,1.0
68c634cc,1,54,164.66388938626395,1.0
4fa728e2,1,43,187.0920331030204,1.0
9a67e02d,0,48,177.38397845989493,1.0
eaf23e50,0,46,153.07745994802184,0.0
36aad2d2,0,36,165.99917602308355,1.0
32817550,1,46,193.54369073089913,1.0
4a7b973d,1,58,171.81547680134497,0.0
b7fc25bc,0,51,159.18601075734279,0.0
465be1fd,1,59,191.7038096402562,0.0
d9d0b6b0,1,42,187.54370049829524,1.0
fa5ce781,1,48,174.5533483729084,1.0
91910074,1,41,167.8485293073252,1.0
1b1967cf,1,53,189.19582436513656,1.0
e0edc4dd,0,56,166.15606907515775,1.0
21e0302c,1,47,197.13013841866555,0.0
71a4cc31,0,62,164.32548572590335,1.0
333dc675,0,47,182.87087127766068,1.0
f7f53f5d,1,43,180.70134129472856,1.0
300db0d7,1,46,199.74525164766717,1.0
a4d40e5a,1,42,172.8975366041126,0.0
0a8aed4d,1,42,184.90372372260504,1.0
8fdff383,0,51,172.6261796801404,1.0
f0bed6fb,1,49,206.2189807282791,1.0
15a36a2b,0,51,178.31169723776839,1.0
6e6df57a,1,52,189.57813762147916,1.0
93c2711b,0,56,170.22730284864704,1.0
fff95f9b,0,49,172.85268324808771,1.0
94daa62d,1,58,184.84655595265323,0.0
feb2b97d,0,51,165.45187757905202,1.0
30c6d818,0,43,181.42573968802535,1.0
13dc0280,1,47,189.64646597731874,0.0
3654406f,1,44,182.28449007065595,1.0
43872e3f,1,39,189.8153495341911,1.0
0f98ee8b,1,57,182.5233889839576,0.0
cd8b0282,1,41,193.27241367041108,1.0
671d49ea,0,50,178.67287818371267,1.0
c9d13ad4,1,42,191.80012451285677,0.0
d419b3e0,0,45,167.74168429285479,1.0
eea1822f,0,46,166.1808817098482,1.0
6af511ee,1,70,177.95919835782192,1.0
1b75e24b,1,51,183.17870408690527,1.0
d5d2be5a,1,42,191.81383697855293,1.0
2b2fc794,0,41,156.0439551038149,1.0
0935c422,0,60,159.45670155880808,1.0
2e9977ed,1,48,181.08391936546008,1.0
2f961d65,0,49,169.33212177984473,1.0
07e48d69,1,49,189.06124677535547,1.0
14f7269f,1,53,189.04203480240471,0.0
004e793c,1,42,190.17950704229216,1.0
60b8554d,1,50,189.51545307025563,1.0
d3eb7e48,1,65,177.5883951835948,1.0
b7f16134,0,57,171.57680081475397,1.0
6806a4c7,0,43,157.515957231305,1.0
352353bb,0,52,153.43411909701672,0.0
4215e71b,0,61,145.9039052173782,0.0
ee2e2796,0,62,155.826780288319,0.0
27dfd1f2,0,62,181.70727386740552,1.0
00f2d821,0,54,156.7932756940827,1.0
77c8209e,1,46,179.21241531652427,1.0
7a09d879,1,47,195.4339571303038,0.0
473aa17a,1,67,180.92954023249982,1.0
d604c1fc,1,42,194.2360673089743,1.0
adca89e5,1,59,183.56001014566527,1.0
242ee954,1,41,195.76120313283312,1.0
6f960db6,1,41,199.60968496588865,1.0
ea1147aa,1,43,183.23257826741974,0.0
fc7b24aa,1,42,158.49518790368992,1.0
5cd9be31,0,56,154.3986918766386,0.0
b89335e8,1,44,187.2452944339421,1.0
0c9699e9,1,47,183.66229926350147,1.0
c8313f5d,1,49,179.4787559253304,1.0
806a5255,1,48,184.37697273363477,0.0
14095f85,0,49,162.58645615218342,1.0
18da6dda,1,49,188.4873737064928,0.0
2c9180fa,0,30,161.03709534288453,1.0
